Twitter_Handle,Tweet_Text,Tweet_URL,Tweet_Date
@rthmsn,RT @tableau: Want to build the perfect #data17 dashboard? @LariMcEdwards shares some tips &amp; tricks: https://t.co/PX4bBI66G5 https://t.co/oKlCMoskO3,http://twitter.com/rthmsn/status/914532607223836677,"October 01, 2017 at 12:48PM"
@tableau,Want to build the perfect #data17 dashboard? @LariMcEdward shares some tips &amp; tricks: https://t.co/PX4bBHOvhv https://t.co/cvBaJyYXbz,http://twitter.com/tableau/status/914536035601678336,"October 01, 2017 at 01:02PM"
@o2webdev,RT @tableau: Want to build the perfect #data17 dashboard? @LariMcEdward shares some tips &amp; tricks: https://t.co/PX4bBHOvhv https://t.co/cvBaJyYXbz,http://twitter.com/o2webdev/status/914536522958999553,"October 01, 2017 at 01:04PM"
@BigData_Themen,RT tableau: Want to build the perfect #data17 dashboard? LariMcEdward shares some tips &amp; tricks: â€_ https://t.co/cY12Xjffj4,http://twitter.com/BigData_Themen/status/914537740066226176,"October 01, 2017 at 01:09PM"
@renato_umeton,RT @tableau: Want to build the perfect #data17 dashboard? @LariMcEdward shares some tips &amp; tricks: https://t.co/PX4bBHOvhv https://t.co/cvBaJyYXbz,http://twitter.com/renato_umeton/status/914538303633969152,"October 01, 2017 at 01:11PM"
@Scribblr_42,"Packing for #Data17 (my first US @Tableau conference) &amp; found this!Week 3 of the @dataschooluk, the OGâ€™s (#DS1) hiâ€_ https://t.co/S0VrYXBDml",http://twitter.com/Scribblr_42/status/914539159871721472,"October 01, 2017 at 01:15PM"
@tableau,@does_data We can't wait to see you! #data17 ï_‰,http://twitter.com/tableau/status/914550888496287744,"October 01, 2017 at 02:01PM"
@BigData_Themen,RT tableau: does_data We can't wait to see you! #data17 ï_‰,http://twitter.com/BigData_Themen/status/914552864126664704,"October 01, 2017 at 02:09PM"
@michaelperillo,RT @tableau: Join @acbeers at #data17! Save your spot today: https://t.co/Ijwt6NlxdK https://t.co/i06A9ybI38,http://twitter.com/michaelperillo/status/914553294630010880,"October 01, 2017 at 02:11PM"
@tableau,@DanMandle First TC? Woohooo we can't wait to see you at #data17! https://t.co/yhLn0hBMLx,http://twitter.com/tableau/status/914562843382550530,"October 01, 2017 at 02:49PM"
@BigData_Themen,RT tableau: DanMandle First TC? Woohooo we can't wait to see you at #data17! https://t.co/Ia5UHyYvGy,http://twitter.com/BigData_Themen/status/914563054217592832,"October 01, 2017 at 02:49PM"
@tableau,@Toniann_97 We can hardly wait. ï˜_  #Data17 here you come!,http://twitter.com/tableau/status/914563979405651968,"October 01, 2017 at 02:53PM"
@BigData_Themen,RT tableau: Toniann_97 We can hardly wait. ï˜_  #Data17 here you come!,http://twitter.com/BigData_Themen/status/914564098746191872,"October 01, 2017 at 02:54PM"
@watsonstevenc,#makeovermonday Last one before #data17! 40/40 in 2017. Can't wait to meet my mm friends and do it live next week!â€_ https://t.co/cPmI9feHsc,http://twitter.com/watsonstevenc/status/914575662681350145,"October 01, 2017 at 03:40PM"
@interworks,2 weeks until #data17! So we asked our #datarockstars what they take to conferences &amp; client sites! See the pics: https://t.co/jZUNKHYshl,http://twitter.com/interworks/status/914581952166064128,"October 01, 2017 at 04:05PM"
@TriMyData,"Not long to go... Here are my suggestions for How to do the 'Expo Hall' at #data17.It's more than freebies ;-)https://t.co/FZWVMyLRsO",http://twitter.com/TriMyData/status/914584010839478272,"October 01, 2017 at 04:13PM"
@RebeccaJRoland,Empire of the sun are playing at #data17 I don't know who they are? ï™„,http://twitter.com/RebeccaJRoland/status/914587370317651970,"October 01, 2017 at 04:26PM"
@acotgreave,"RT @TriMyData: Not long to go... Here are my suggestions for How to do the 'Expo Hall' at #data17.It's more than freebies ;-)https://t.co/FZWVMyLRsO",http://twitter.com/acotgreave/status/914594999588749316,"October 01, 2017 at 04:56PM"
@tableau,Are you in the government industry? Check out our #data17 government track: https://t.co/zi9eLoHGSr https://t.co/QM3LSMmQwC,http://twitter.com/tableau/status/914598312900218881,"October 01, 2017 at 05:10PM"
@BigData_Themen,RT tableau: Are you in the government industry? Check out our #data17 government track: https://t.co/mtMawO7rIG https://t.co/bFeQ9TvTAt,http://twitter.com/BigData_Themen/status/914599078201262080,"October 01, 2017 at 05:13PM"
@renato_umeton,RT @tableau: Are you in the government industry? Check out our #data17 government track: https://t.co/zi9eLoHGSr https://t.co/QM3LSMmQwC,http://twitter.com/renato_umeton/status/914600188001570821,"October 01, 2017 at 05:17PM"
@TableauTim,Last years flags count? And yes Toby got in on the action too. #WeAreDataPeople #data17 https://t.co/JNPP4cFrmy,http://twitter.com/TableauTim/status/914600338862338049,"October 01, 2017 at 05:18PM"
@robcrock,113 participants so far. Fill out the survey https://t.co/026O0juDo8 and check out the dashboard for results https://t.co/CpIRjvOy5g #Data17,http://twitter.com/robcrock/status/914604944329777152,"October 01, 2017 at 05:36PM"
@BeeaJardim,RT @tableau: Are you in the government industry? Check out our #data17 government track: https://t.co/zi9eLoHGSr https://t.co/QM3LSMmQwC,http://twitter.com/BeeaJardim/status/914605726252793858,"October 01, 2017 at 05:39PM"
@shortenl,"RT @TriMyData: Not long to go... Here are my suggestions for How to do the 'Expo Hall' at #data17.It's more than freebies ;-)https://t.co/FZWVMyLRsO",http://twitter.com/shortenl/status/914614505879097344,"October 01, 2017 at 06:14PM"
@minami_engine,[Developers.IO] Tableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 https://t.co/G0LZHwa4zy,http://twitter.com/minami_engine/status/914614588091576320,"October 01, 2017 at 06:14PM"
@shinyaa31,æ›¸ãÅçãÅ_ãÅ—ãÅŸï_Å / â€œTableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 ï_œ Developers.IOâ€ù (1 user) https://t.co/gOqmsb2R67,http://twitter.com/shinyaa31/status/914614739858112513,"October 01, 2017 at 06:15PM"
@smokeymonkey,Tableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 https://t.co/GrsLFr21XP https://t.co/8iekVKVVCI,http://twitter.com/smokeymonkey/status/914615688517402624,"October 01, 2017 at 06:19PM"
@xlth,RT @tableau: Prepping for #data17? Viz your TC schedule! ï“_  @LariMcEdward shows you how in 3 steps: https://t.co/zzTQfSqeDy https://t.co/I04l5v6FKA,http://twitter.com/xlth/status/914616118249058305,"October 01, 2017 at 06:20PM"
@trainin9,Tableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 https://t.co/NmRMoP2bt0,http://twitter.com/trainin9/status/914616533892128768,"October 01, 2017 at 06:22PM"
@wreulicke,RT @shinyaa31: æ›¸ãÅçãÅ_ãÅ—ãÅŸï_Å / â€œTableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 ï_œ Developers.IOâ€ù (1 user) https://t.co/gOqmsb2R67,http://twitter.com/wreulicke/status/914616617065078784,"October 01, 2017 at 06:22PM"
@classmethod,[Developers.IO] Tableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 https://t.co/kcnFjYzCEW,http://twitter.com/classmethod/status/914616795373465601,"October 01, 2017 at 06:23PM"
@Matt_Francis,@TriMyData Great advice on how to work the #data17 expo hall,http://twitter.com/Matt_Francis/status/914620871108677632,"October 01, 2017 at 06:39PM"
@stltug,Are you in the government industry? Check out our #data17 government track: https://t.co/HC56KnpOcT by #tableau viaâ€_ https://t.co/lXIdfakV9K,http://twitter.com/stltug/status/914620997894049792,"October 01, 2017 at 06:40PM"
@DataAnne,Newbie question for #tc17.  What is needed for the workshop classes and hands on sessions?  Download materials ahead?  #data17 @tableau,http://twitter.com/DataAnne/status/914626789288357890,"October 01, 2017 at 07:03PM"
@alteryx,"Thanks, Brian! We'll be there again this year as the Yottabyte sponsor in booth 152. ï’™ @TriMyData's tips! Come by aâ€_ https://t.co/pSR5k6gDEl",http://twitter.com/alteryx/status/914628356376641536,"October 01, 2017 at 07:09PM"
@casmangabo,RT @tableau: Are you in the government industry? Check out our #data17 government track: https://t.co/zi9eLoHGSr https://t.co/QM3LSMmQwC,http://twitter.com/casmangabo/status/914628992333905921,"October 01, 2017 at 07:11PM"
@sarahlovesdata,Heading to #data17? Donâ€™t forget to fill this in. 114 ppl have completed the survey so far. Last year @Jkpoole19 goâ€_ https://t.co/S2OmNVmRVM,http://twitter.com/sarahlovesdata/status/914633178178052096,"October 01, 2017 at 07:28PM"
@tableaujapan,RT @classmethod: [Developers.IO] Tableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 https://t.co/kcnFjYzCEW,http://twitter.com/tableaujapan/status/914635125769437185,"October 01, 2017 at 07:36PM"
@sarahlovesdata,"RT @TriMyData: Not long to go... Here are my suggestions for How to do the 'Expo Hall' at #data17.It's more than freebies ;-)https://t.co/FZWVMyLRsO",http://twitter.com/sarahlovesdata/status/914637438689083394,"October 01, 2017 at 07:45PM"
@apricotnosuke,RT @classmethod: [Developers.IO] Tableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 https://t.co/kcnFjYzCEW,http://twitter.com/apricotnosuke/status/914639700538691584,"October 01, 2017 at 07:54PM"
@tableau,Are we walking on a dream? We canâ€™t wait for @EmpireOfTheSun to perform at #data17: https://t.co/LH402U8HgA https://t.co/OadLKMZ5NB,http://twitter.com/tableau/status/914642353666879489,"October 01, 2017 at 08:05PM"
@BigData_Themen,RT tableau: Are we walking on a dream? We canâ€™t wait for EmpireOfTheSun to perform at #data17: â€_ https://t.co/WgeFFDBLqX,http://twitter.com/BigData_Themen/status/914643216821051393,"October 01, 2017 at 08:08PM"
@renato_umeton,RT @tableau: Are we walking on a dream? We canâ€™t wait for @EmpireOfTheSun to perform at #data17: https://t.co/LH402U8HgA https://t.co/OadLKMZ5NB,http://twitter.com/renato_umeton/status/914644003039186944,"October 01, 2017 at 08:11PM"
@matchy5,ã€êDevelopers.IOã€‘Tableau Conference 2017 at Las VegasãÅ§Webè_–èÅ´åè¯èƒ_ãÅªã‚»ãƒƒã‚·ãƒ§ãƒ_ #data17 https://t.co/qJtYpiiPrc,http://twitter.com/matchy5/status/914646405117038592,"October 01, 2017 at 08:21PM"
@kennyleejh,RT @tableau: Are we walking on a dream? We canâ€™t wait for @EmpireOfTheSun to perform at #data17: https://t.co/LH402U8HgA https://t.co/OadLKMZ5NB,http://twitter.com/kennyleejh/status/914656459878576128,"October 01, 2017 at 09:01PM"
@thefringefest,#data17 Prep https://t.co/THR4A0NRDE,http://twitter.com/thefringefest/status/914660182235521024,"October 01, 2017 at 09:15PM"
@emily1852,I blogged on the #tff site. Check out my ##Data17 prep post. https://t.co/iPFP0Z757V,http://twitter.com/emily1852/status/914661541554814985,"October 01, 2017 at 09:21PM"
@MarkBradbourne,RT @sarahlovesdata: Heading to #data17? Donâ€™t forget to fill this in. 114 ppl have completed the survey so far. Last year @Jkpoole19 goâ€_ https://t.co/S2OmNVmRVM,http://twitter.com/MarkBradbourne/status/914696584507609093,"October 01, 2017 at 11:40PM"
@Jubrette1,RT @tableau: Are you in the government industry? Check out our #data17 government track: https://t.co/zi9eLoHGSr https://t.co/QM3LSMmQwC,http://twitter.com/Jubrette1/status/914697375842783233,"October 01, 2017 at 11:43PM"
@genetis,Only slightly annoyed to miss out on #Data17 this year when reading all the tweets and blog post before the event kicks-off #TC17,http://twitter.com/genetis/status/914709442117083136,"October 02, 2017 at 12:31AM"
@datakmart,9 days until #DevsOnStage at #TC17. Game face: ON. #data17 https://t.co/lzNJwWnKSq,http://twitter.com/datakmart/status/914712165650706434,"October 02, 2017 at 12:42AM"
@mix_pix,"RT @TriMyData: Not long to go... Here are my suggestions for How to do the 'Expo Hall' at #data17.It's more than freebies ;-)https://t.co/FZWVMyLRsO",http://twitter.com/mix_pix/status/914715783577559040,"October 02, 2017 at 12:56AM"
@talva_cz,"short video #Recap from #TableauConference in Berlin &amp; our team day. See you in Vegas! ï˜‰ ï™Œ#TCoTBerlin #tcotâ€_ https://t.co/BCVsyILjxB",http://twitter.com/talva_cz/status/914731352737665024,"October 02, 2017 at 01:58AM"
@cloudstream_wa,Another great post of #data17 tips by @emily1852 @thefringefest - a good read. #Tableau https://t.co/hmlPOtezt6,http://twitter.com/cloudstream_wa/status/914733609667489793,"October 02, 2017 at 02:07AM"
@Matt_Francis,Stay safe anyone already at Mandalay bay for #data17,http://twitter.com/Matt_Francis/status/914738227298361344,"October 02, 2017 at 02:26AM"
@jamielaird_,RT @Matt_Francis: Stay safe anyone already at Mandalay bay for #data17,http://twitter.com/jamielaird_/status/914744259030470656,"October 02, 2017 at 02:50AM"
@datavizdan,RT @eleanorpd: Mobile team @tableau working on some cool stuff for mobile beta at #data17 @tedwas https://t.co/oKn7Ub02tm,http://twitter.com/datavizdan/status/914746261827289088,"October 02, 2017 at 02:57AM"
@jane_a_crofts,Oh my goodness - please stay safe anyone who has already checked in @tableau #data17 #mandalaybay,http://twitter.com/jane_a_crofts/status/914746521312047104,"October 02, 2017 at 02:59AM"
@Matt_Francis,RT @jane_a_crofts: Oh my goodness - please stay safe anyone who has already checked in @tableau #data17 #mandalaybay,http://twitter.com/Matt_Francis/status/914767810475302913,"October 02, 2017 at 04:23AM"
@xlth,RT @tableau: Join @acbeers at #data17! Save your spot today: https://t.co/Ijwt6NlxdK https://t.co/i06A9ybI38,http://twitter.com/xlth/status/914775335186579460,"October 02, 2017 at 04:53AM"
@flunal,RT @tableau: Are you in the government industry? Check out our #data17 government track: https://t.co/zi9eLoHGSr https://t.co/QM3LSMmQwC,http://twitter.com/flunal/status/914775906798981120,"October 02, 2017 at 04:55AM"
@emily1852,RT @cloudstream_wa: Another great post of #data17 tips by @emily1852 @thefringefest - a good read. #Tableau https://t.co/hmlPOtezt6,http://twitter.com/emily1852/status/914775988239835139,"October 02, 2017 at 04:56AM"
@JSkorczyk,#data17 #tc17 https://t.co/pPDbJOVuua #tableau https://t.co/Gd0udZ7XkM,http://twitter.com/JSkorczyk/status/914780023982260225,"October 02, 2017 at 05:12AM"
@arnon86,Is #Data17 still going ahead as planned?,http://twitter.com/arnon86/status/914782285148360705,"October 02, 2017 at 05:21AM"
@cheeky_chappie,RT @Matt_Francis: Stay safe anyone already at Mandalay bay for #data17,http://twitter.com/cheeky_chappie/status/914784151403974656,"October 02, 2017 at 05:28AM"
@MarkBradbourne,Seven Days!!!! #data17 https://t.co/EnO3QQsml5,http://twitter.com/MarkBradbourne/status/914784902553489408,"October 02, 2017 at 05:31AM"
@OffTheChartsC,I was excited to wake up and celebrate one week till #data17 but instead had to come to terms with another awful tragedy.,http://twitter.com/OffTheChartsC/status/914785332431900672,"October 02, 2017 at 05:33AM"
